school,ses,mathach,sector
2305,-0.778,9.917,Catholic
2305,0.122,6.727,Catholic
2305,-1.458,14.901,Catholic
2305,-1.928,13.344,Catholic
2305,-1.128,16.557,Catholic
2305,-0.588,14.038,Catholic
2305,-1.038,10.067,Catholic
2305,-1.028,10.743,Catholic
2305,-0.708,21.352,Catholic
2305,-0.038,11.658,Catholic
2305,-1.378,17.251,Catholic
2305,1.192,16.406,Catholic
2305,0.402,14.009,Catholic
2305,-1.158,7.594,Catholic
2305,-0.938,-0.602,Catholic
2305,-0.768,-0.928,Catholic
2305,-0.348,14.558,Catholic
2305,-0.078,11.596,Catholic
2305,-1.098,15.085,Catholic
2305,-1.268,20.108,Catholic
2336,-0.228,24.404,Public
2336,1.132,23.744,Public
2336,0.502,17.563,Public
2336,0.962,23.696,Public
2336,0.942,24.344,Public
2336,1.012,14.767,Public
2336,0.602,18.836,Public
2336,0.532,4.472,Public
2336,0.722,20.346,Public
2336,1.282,6.92,Public
2336,0.492,24.993,Public
2336,0.972,20.255,Public
2336,0.522,13.082,Public
2336,0.912,21.774,Public
2336,1.072,19.484,Public
2336,0.412,8.572,Public
2336,-0.798,21.206,Public
2336,1.072,21.218,Public
2336,1.092,18.736,Public
2336,0.292,9.294,Public
2336,0.922,4.807,Public
2336,0.842,17.54,Public
2336,0.452,13.669,Public
2336,0.082,20.389,Public
2336,0.912,23.188,Public
2336,-0.218,13.853,Public
2336,0.352,21.435,Public
2336,-0.918,11.351,Public
2336,-0.158,21.085,Public
2336,0.452,21.185,Public
2336,-0.258,10.038,Public
2336,1.392,17.242,Public
2336,1.392,11.655,Public
2336,0.422,15.076,Public
2336,0.662,10.529,Public
2336,-0.138,10.951,Public
2336,1.072,18.487,Public
2336,0.922,14.499,Public
2336,0.652,22.12,Public
2336,-0.428,12.356,Public
2336,-0.858,11.23,Public
2336,0.072,6.902,Public
2336,-0.078,18.254,Public
2336,1.172,22.901,Public
2336,-0.638,11.571,Public
2336,-0.098,24.993,Public
2336,-0.728,11.32,Public
2458,-0.048,21.403,Catholic
2458,1.302,14.005,Catholic
2458,0.402,19.153,Catholic
2458,-1.058,7.814,Catholic
2458,-0.178,9.829,Catholic
2458,0.232,22.631,Catholic
2458,0.312,23.044,Catholic
2458,0.852,22.743,Catholic
2458,0.262,17.205,Catholic
2458,0.052,12.071,Catholic
2458,-0.468,19.161,Catholic
2458,-0.268,12.332,Catholic
2458,1.512,22.681,Catholic
2458,0.182,4.928,Catholic
2458,0.242,9.142,Catholic
2458,1.072,24.488,Catholic
2458,1.172,13.666,Catholic
2458,1.082,21.451,Catholic
2458,-0.068,5.52,Catholic
2458,1.122,9.09,Catholic
2458,-0.218,21.299,Catholic
2458,0.192,9.922,Catholic
2458,0.062,17.666,Catholic
2458,0.322,13.095,Catholic
2458,-0.448,8.387,Catholic
2458,0.842,20.21,Catholic
2458,-0.938,8.056,Catholic
2458,0.332,23.534,Catholic
2458,1.342,15.496,Catholic
2458,-0.958,5.215,Catholic
2458,-0.888,13.879,Catholic
2458,0.192,6.952,Catholic
2458,0.872,11.466,Catholic
2458,0.772,9.49,Catholic
2458,0.422,22.466,Catholic
2458,1.102,15.287,Catholic
2458,-0.558,5.36,Catholic
2458,0.142,2.454,Catholic
2458,0.502,20.689,Catholic
2458,0.722,18.814,Catholic
2458,0.012,16.793,Catholic
2458,0.022,10.621,Catholic
2458,0.052,10.138,Catholic
2458,-0.888,11.333,Catholic
2458,-0.828,10.352,Catholic
2458,0.382,19.322,Catholic
2458,0.272,6.451,Catholic
2458,-0.728,16.445,Catholic
2458,1.092,13.071,Catholic
2458,0.302,15.096,Catholic
2458,0.512,9.018,Catholic
2458,0.462,10.278,Catholic
2458,1.022,11.406,Catholic
2458,-0.048,21.186,Catholic
2458,0.312,12.293,Catholic
2458,-0.918,11.96,Catholic
2458,0.432,9.327,Catholic
2467,-1.388,7.278,Public
2467,-0.848,10.811,Public
2467,-0.308,10.838,Public
2467,-0.358,15.614,Public
2467,-0.648,0.462,Public
2467,0.382,23.126,Public
2467,-0.108,0.436,Public
2467,-0.458,20.276,Public
2467,0.702,11.854,Public
2467,-0.428,11.796,Public
2467,-1.158,6.681,Public
2467,-0.138,14.965,Public
2467,-0.598,19.048,Public
2467,-0.018,-0.15,Public
2467,-0.298,5.794,Public
2467,-0.808,7.854,Public
2467,-0.278,13.718,Public
2467,-1.018,5.509,Public
2467,0.272,23.294,Public
2467,0.542,-2.422,Public
2467,-0.348,17.691,Public
2467,-0.678,3.031,Public
2467,-0.748,9.067,Public
2467,-0.218,17.59,Public
2467,0.532,16.866,Public
2467,-0.798,2.851,Public
2467,0.402,7.268,Public
2467,-0.478,14.486,Public
2467,-0.588,24.012,Public
2467,-0.308,7.056,Public
2467,-0.358,12.031,Public
2467,0.122,7.003,Public
2467,-0.658,7.262,Public
2467,-0.658,14.525,Public
2467,-0.598,4.076,Public
2467,-0.908,5.191,Public
2467,0.282,16.51,Public
2467,1.022,17.246,Public
2467,-1.068,3.678,Public
2467,0.062,0.861,Public
2467,-1.368,-0.26,Public
2467,-0.248,14.484,Public
2467,-0.118,10.623,Public
2467,-0.158,2.669,Public
2467,-0.528,18.706,Public
2467,-0.208,9.273,Public
2467,-0.308,19.114,Public
2467,0.212,8.125,Public
2467,0.062,6.415,Public
2467,-0.678,13.456,Public
2467,-0.618,4.667,Public
2467,-0.238,5.316,Public
2526,-0.528,19.112,Catholic
2526,0.522,16.9,Catholic
2526,0.692,19.698,Catholic
2526,0.412,17.776,Catholic
2526,0.852,20.733,Catholic
2526,0.752,10.941,Catholic
2526,1.222,18.86,Catholic
2526,0.172,18.392,Catholic
2526,-0.668,12.087,Catholic
2526,-0.258,16.605,Catholic
2526,-0.028,12.09,Catholic
2526,1.122,24.993,Catholic
2526,0.632,21.453,Catholic
2526,-0.358,17.178,Catholic
2526,-0.118,19.963,Catholic
2526,0.142,16.036,Catholic
2526,1.122,18.227,Catholic
2526,-0.588,22.412,Catholic
2526,0.842,17.262,Catholic
2526,-0.188,12.712,Catholic
2526,0.232,22.841,Catholic
2526,-0.168,22.437,Catholic
2526,1.512,17.212,Catholic
2526,-0.298,11.594,Catholic
2526,0.812,17.008,Catholic
2526,-0.008,13.369,Catholic
2526,0.032,19.47,Catholic
2526,1.212,17.064,Catholic
2526,-0.348,21.537,Catholic
2526,0.212,11.453,Catholic
2526,1.292,12.838,Catholic
2526,0.532,10.81,Catholic
2526,0.262,16.602,Catholic
2526,0.512,22.387,Catholic
2526,0.202,9.628,Catholic
2526,0.552,14.569,Catholic
2526,0.352,22.381,Catholic
2526,-0.258,17.491,Catholic
2526,-0.428,20.592,Catholic
2526,1.262,11.739,Catholic
2526,-1.168,19.698,Catholic
2526,-0.408,15.184,Catholic
2526,0.472,18.236,Catholic
2526,0.492,2.81,Catholic
2526,1.152,23.59,Catholic
2526,0.702,24.247,Catholic
2526,0.842,22.039,Catholic
2526,0.192,22.541,Catholic
2526,0.932,12.738,Catholic
2526,0.422,18.77,Catholic
2526,0.762,9.843,Catholic
2526,0.562,11.436,Catholic
2526,0.802,12.841,Catholic
2526,1.022,22.354,Catholic
2526,-0.228,20.372,Catholic
2526,-0.708,7.359,Catholic
2526,-0.428,21.511,Catholic
2626,0.492,11.331,Public
2626,0.552,18.24,Public
2626,-0.948,6.624,Public
2626,-0.428,12.141,Public
2626,0.112,15.039,Public
2626,-0.948,14.276,Public
2626,-0.028,24.993,Public
2626,0.822,21.004,Public
2626,-0.128,7.775,Public
2626,0.772,9.463,Public
2626,0.062,10.274,Public
2626,-1.548,17.489,Public
2626,-0.448,10.35,Public
2626,-0.168,23.7,Public
2626,-1.308,-2.544,Public
2626,-0.138,11.136,Public
2626,0.312,9.414,Public
2626,0.702,18.085,Public
2626,-0.098,15.991,Public
2626,0.122,10.53,Public
2626,0.062,11.221,Public
2626,0.892,24.812,Public
2626,-0.118,13.897,Public
2626,-0.688,2.57,Public
2626,-0.708,10.167,Public
2626,0.072,15.783,Public
2626,0.012,15.397,Public
2626,-0.098,17.411,Public
2626,0.062,6.759,Public
2626,-0.258,17.917,Public
2626,0.402,6.745,Public
2626,-0.248,15.246,Public
2626,0.482,7.693,Public
2626,0.562,18.336,Public
2626,-0.358,7.089,Public
2626,-0.428,8.64,Public
2626,0.062,21.656,Public
2626,0.072,22.421,Public
2629,0.622,18.301,Catholic
2629,0.422,16.488,Catholic
2629,0.942,11.437,Catholic
2629,-0.358,19.78,Catholic
2629,0.132,19.628,Catholic
2629,-0.118,21.665,Catholic
2629,-0.688,10.63,Catholic
2629,-0.328,16.231,Catholic
2629,-0.278,20.891,Catholic
2629,0.602,2.882,Catholic
2629,-0.028,10.861,Catholic
2629,-0.768,14.691,Catholic
2629,-0.418,12.327,Catholic
2629,0.482,3.599,Catholic
2629,1.212,23.792,Catholic
2629,0.502,15.18,Catholic
2629,1.302,21.592,Catholic
2629,-0.148,19.242,Catholic
2629,-0.138,14.189,Catholic
2629,0.422,12.134,Catholic
2629,-0.708,13.097,Catholic
2629,0.352,13.913,Catholic
2629,-0.148,11.437,Catholic
2629,-0.318,11.116,Catholic
2629,-0.768,19.111,Catholic
2629,0.302,9.026,Catholic
2629,0.862,11.476,Catholic
2629,0.422,19.188,Catholic
2629,0.122,22.354,Catholic
2629,0.892,4.099,Catholic
2629,-0.998,22.507,Catholic
2629,-0.738,21.076,Catholic
2629,0.212,9.696,Catholic
2629,-0.228,11.684,Catholic
2629,-1.448,5.547,Catholic
2629,-0.828,16.089,Catholic
2629,0.152,22.193,Catholic
2629,0.242,13.635,Catholic
2629,0.652,16.748,Catholic
2629,-1.268,14.209,Catholic
2629,-1.138,19.688,Catholic
2629,-0.078,18.323,Catholic
2629,-0.468,11.32,Catholic
2629,0.252,15.967,Catholic
2629,-0.298,17.776,Catholic
2629,-0.988,7.213,Catholic
2629,-0.978,15.864,Catholic
2629,-0.688,16.306,Catholic
2629,-1.018,6.611,Catholic
2629,0.282,14.444,Catholic
2629,-0.708,14.218,Catholic
2629,-0.048,10.781,Catholic
2629,0.042,13.667,Catholic
2629,1.262,19.931,Catholic
2629,-1.888,13.217,Catholic
2629,-0.598,17.705,Catholic
2629,-0.918,22.971,Catholic
2639,-0.658,10.647,Public
2639,-1.088,4.819,Public
2639,-2.078,3.139,Public
2639,-1.128,5.241,Public
2639,-1.308,17.968,Public
2639,0.172,1.02,Public
2639,-0.178,2.908,Public
2639,-1.178,2.006,Public
2639,-0.128,3.757,Public
2639,-0.558,2.776,Public
2639,-1.348,16.579,Public
2639,-1.318,5.147,Public
2639,-1.218,23.056,Public
2639,-0.478,2.212,Public
2639,-1.108,6.535,Public
2639,-0.898,10.127,Public
2639,-1.738,4.773,Public
2639,-0.628,2.132,Public
2639,-1.368,10.793,Public
2639,-0.368,8.065,Public
2639,-0.748,-1.482,Public
2639,0.302,6.597,Public
2639,-1.098,9.631,Public
2639,-1.788,2.227,Public
2639,0.102,4.676,Public
2639,-0.668,-0.831,Public
2639,-2.128,4.897,Public
2639,-0.888,6.166,Public
2639,-0.948,3.861,Public
2639,-1.448,11.041,Public
2639,-2.018,-1.892,Public
2639,-1.128,2.699,Public
2639,-1.788,13.295,Public
2639,-1.088,-0.763,Public
2639,-0.538,13.807,Public
2639,-1.138,3.089,Public
2639,-0.138,20.618,Public
2639,-1.458,8.978,Public
2639,-1.518,6.208,Public
2639,-1.228,11.076,Public
2639,-0.058,0.42,Public
2639,-0.498,9.832,Public
2651,-0.448,9.962,Public
2651,-1.088,8.016,Public
2651,0.542,12.146,Public
2651,0.532,20.648,Public
2651,-0.808,9.011,Public
2651,-0.008,12.2,Public
2651,-0.278,16.845,Public
2651,0.592,15.189,Public
2651,0.262,5.889,Public
2651,0.612,7.195,Public
2651,-0.188,4.706,Public
2651,0.072,12.156,Public
2651,0.152,11.076,Public
2651,-0.118,3.992,Public
2651,0.882,17.492,Public
2651,1.422,22.492,Public
2651,0.062,2.255,Public
2651,0.252,6.873,Public
2651,0.042,8.364,Public
2651,0.032,22.245,Public
2651,-0.908,16.992,Public
2651,0.012,23.992,Public
2651,-0.888,8.1,Public
2651,-0.398,14.937,Public
2651,0.142,10.816,Public
2651,-0.528,-1.923,Public
2651,0.162,13.972,Public
2651,0.612,18.038,Public
2651,0.952,21.981,Public
2651,0.522,12.432,Public
2651,0.802,13.055,Public
2651,-0.338,-0.687,Public
2651,-1.768,4.97,Public
2651,-0.008,2.983,Public
2651,0.552,8.997,Public
2651,0.782,20.663,Public
2651,0.542,5.678,Public
2651,-0.368,-2.544,Public
2655,-1.038,15.129,Public
2655,0.032,7.248,Public
2655,-1.498,7.582,Public
2655,-1.178,10.892,Public
2655,-0.078,19.962,Public
2655,-0.858,22.18,Public
2655,-1.198,6.248,Public
2655,-0.968,5.108,Public
2655,-0.368,4.976,Public
2655,-0.078,13.933,Public
2655,-0.668,17.89,Public
2655,-0.878,5.999,Public
2655,-1.008,8.547,Public
2655,-1.308,12.407,Public
2655,-0.548,14.811,Public
2655,-1.308,15.9,Public
2655,-0.858,12.09,Public
2655,-0.338,3.715,Public
2655,-0.168,21.934,Public
2655,-0.568,16.625,Public
2655,-0.418,12.526,Public
2655,-0.848,4.066,Public
2655,-1.518,14.117,Public
2655,-2.188,3.28,Public
2655,-0.948,20.533,Public
2655,0.242,13.168,Public
2655,-0.808,14.41,Public
2655,-0.708,14.318,Public
2655,-1.818,-1.725,Public
2655,-1.828,-0.625,Public
2655,0.132,14.746,Public
2655,-0.668,16.068,Public
2655,-0.358,19.514,Public
2655,-1.608,1.27,Public
2655,0.442,22.559,Public
2655,0.902,17.231,Public
2655,-0.418,11.087,Public
2655,-1.448,18.557,Public
2655,-0.808,14.52,Public
2655,-0.878,15.01,Public
2655,-0.318,12.504,Public
2655,-0.778,4.541,Public
2655,-1.208,7.949,Public
2655,-0.748,16.614,Public
2655,-0.678,7.448,Public
2655,-0.558,8.571,Public
2655,-1.288,4.961,Public
2655,-0.208,15.57,Public
2655,-0.548,17.205,Public
2655,0.482,20.854,Public
2655,0.162,14.665,Public
2655,-0.368,23.261,Public
2658,-0.028,7.02,Catholic
2658,1.222,11.371,Catholic
2658,0.702,9.459,Catholic
2658,1.422,12.779,Catholic
2658,-0.398,5.368,Catholic
2658,0.252,19.28,Catholic
2658,0.952,12.86,Catholic
2658,0.942,23.447,Catholic
2658,-0.528,7.98,Catholic
2658,0.462,14.366,Catholic
2658,-0.238,12.164,Catholic
2658,1.022,16.154,Catholic
2658,0.672,13.662,Catholic
2658,-0.648,22.388,Catholic
2658,-0.408,18.324,Catholic
2658,1.512,10.639,Catholic
2658,-0.258,4.616,Catholic
2658,-0.308,13.242,Catholic
2658,0.152,15.631,Catholic
2658,0.922,13.355,Catholic
2658,-0.068,18.233,Catholic
2658,0.482,22.924,Catholic
2658,1.102,13.33,Catholic
2658,1.512,16.226,Catholic
2658,0.662,9.418,Catholic
2658,0.382,3.291,Catholic
2658,0.782,12.612,Catholic
2658,0.222,16.533,Catholic
2658,0.652,16.172,Catholic
2658,0.302,16.757,Catholic
2658,-0.328,18.079,Catholic
2658,0.302,13.816,Catholic
2658,-1.178,-0.929,Catholic
2658,-0.568,-0.279,Catholic
2658,0.712,18.037,Catholic
2658,0.782,18.19,Catholic
2658,0.882,13.081,Catholic
2658,1.342,11.027,Catholic
2658,0.692,5.77,Catholic
2658,0.142,10.72,Catholic
2658,0.322,13.466,Catholic
2658,0.842,15.498,Catholic
2658,0.482,19.082,Catholic
2658,0.512,16.587,Catholic
2658,1.342,21.081,Catholic
2755,-0.188,18.264,Catholic
2755,0.872,9.891,Catholic
2755,0.442,13.237,Catholic
2755,0.192,23.665,Catholic
2755,1.182,7.236,Catholic
2755,-0.248,12.625,Catholic
2755,1.072,22.643,Catholic
2755,0.602,17.796,Catholic
2755,0.662,15.684,Catholic
2755,0.112,14.642,Catholic
2755,1.512,23.785,Catholic
2755,0.882,10.989,Catholic
2755,-0.218,7.124,Catholic
2755,0.582,20.627,Catholic
2755,-0.088,9.433,Catholic
2755,-0.008,12.083,Catholic
2755,0.622,11.374,Catholic
2755,-0.218,23.108,Catholic
2755,-0.468,22.295,Catholic
2755,0.602,9.947,Catholic
2755,0.052,20.438,Catholic
2755,-0.168,14.17,Catholic
2755,1.142,18.734,Catholic
2755,0.932,17.499,Catholic
2755,0.312,20.124,Catholic
2755,1.022,20.3,Catholic
2755,0.442,20.929,Catholic
2755,0.592,5.869,Catholic
2755,-0.028,22.428,Catholic
2755,1.512,21.614,Catholic
2755,0.482,20.021,Catholic
2755,1.072,17.117,Catholic
2755,0.772,17.988,Catholic
2755,-1.058,3.111,Catholic
2755,1.152,19.737,Catholic
2755,0.302,20.136,Catholic
2755,1.072,21.14,Catholic
2755,1.512,8.448,Catholic
2755,1.262,15.941,Catholic
2755,1.082,22.694,Catholic
2755,1.312,14.546,Catholic
2755,0.302,22.167,Catholic
2755,1.372,21.738,Catholic
2755,-0.828,24.479,Catholic
2755,1.302,8.879,Catholic
2755,0.622,24.993,Catholic
2755,0.692,2.708,Catholic
2768,0.422,1.467,Public
2768,-1.958,5.666,Public
2768,0.362,6.49,Public
2768,0.282,14.487,Public
2768,-0.068,19.67,Public
2768,0.332,10.159,Public
2768,0.782,17.824,Public
2768,-1.168,5.853,Public
2768,-0.378,2.482,Public
2768,-0.008,20.586,Public
2768,-0.808,3.358,Public
2768,1.202,17.956,Public
2768,-0.458,6.012,Public
2768,-1.378,4.097,Public
2768,1.362,11.419,Public
2768,0.082,19.581,Public
2768,-0.478,10.447,Public
2768,0.082,3.835,Public
2768,0.112,8.735,Public
2768,-0.738,24.812,Public
2768,0.502,2.542,Public
2768,1.512,22.038,Public
2768,0.092,12.812,Public
2768,-1.758,2.531,Public
2768,0.732,17.314,Public
2771,-0.158,6.629,Public
2771,-1.048,11.07,Public
2771,0.452,10.93,Public
2771,-1.288,6.584,Public
2771,-0.438,9.528,Public
2771,-0.178,6.966,Public
2771,-0.328,17.129,Public
2771,-0.118,12.749,Public
2771,-0.778,13.353,Public
2771,-0.538,23.217,Public
2771,-0.478,18.901,Public
2771,-1.228,10.738,Public
2771,-0.128,11.93,Public
2771,-0.418,10.896,Public
2771,0.132,6.324,Public
2771,0.252,24.993,Public
2771,0.002,6.759,Public
2771,-0.498,4.494,Public
2771,0.302,11.226,Public
2771,-0.788,0.488,Public
2771,-0.048,22.896,Public
2771,0.152,21.657,Public
2771,-0.308,12.176,Public
2771,0.622,21.071,Public
2771,-0.678,-2.832,Public
2771,-0.618,7.558,Public
2771,0.382,18.739,Public
2771,-0.498,5.744,Public
2771,-0.528,7.68,Public
2771,-0.748,14.324,Public
2771,-0.798,8.252,Public
2771,-0.568,18.192,Public
2771,0.032,19.244,Public
2771,0.342,17.634,Public
2771,-0.188,4.988,Public
2771,-1.238,8.923,Public
2771,-1.158,10.187,Public
2771,0.112,9.595,Public
2771,-1.498,6.086,Public
2771,-0.858,22.886,Public
2771,-0.438,1.317,Public
2771,-0.658,14.66,Public
2771,-0.128,17.606,Public
2771,-0.078,13.495,Public
2771,0.222,7.267,Public
2771,0.342,7.952,Public
2771,0.002,14.442,Public
2771,-0.338,10.2,Public
2771,0.302,9.589,Public
2771,-1.098,21.02,Public
2771,-0.768,-0.809,Public
2771,-0.608,8.321,Public
2771,0.312,20.884,Public
2771,0.302,23.623,Public
2771,-0.678,1.955,Public
2818,-0.408,17.432,Public
2818,0.572,21.255,Public
2818,0.912,16.656,Public
2818,0.052,17.465,Public
2818,0.382,14.834,Public
2818,-0.048,16.251,Public
2818,0.002,10.226,Public
2818,-0.848,8.355,Public
2818,-0.888,5.834,Public
2818,-0.058,21.605,Public
2818,-0.238,22.483,Public
2818,0.702,8.127,Public
2818,0.692,21.059,Public
2818,0.212,5.849,Public
2818,0.422,11.555,Public
2818,1.022,17.703,Public
2818,0.712,13.528,Public
2818,0.252,18.498,Public
2818,-0.428,12.654,Public
2818,-0.358,12.472,Public
2818,0.842,8.635,Public
2818,0.662,16.931,Public
2818,-0.738,19.715,Public
2818,-0.188,21.739,Public
2818,0.062,11.127,Public
2818,0.322,6.522,Public
2818,-0.628,10.707,Public
2818,1.512,12.557,Public
2818,0.902,19.676,Public
2818,0.892,16.733,Public
2818,0.042,19.715,Public
2818,0.582,8.775,Public
2818,0.942,21.085,Public
2818,-0.838,7.576,Public
2818,-0.598,14.698,Public
2818,-0.238,7.645,Public
2818,0.362,17.883,Public
2818,-0.548,2.991,Public
2818,-0.888,6.464,Public
2818,-0.568,5.608,Public
2818,0.272,14.189,Public
2818,-0.258,17.847,Public
2917,-1.868,11.57,Public
2917,0.312,1.536,Public
2917,-0.808,4.925,Public
2917,-0.988,13.57,Public
2917,-0.248,13.604,Public
2917,-0.858,17.634,Public
2917,0.132,-1.423,Public
2917,-0.578,4.064,Public
2917,0.102,21.499,Public
2917,-0.298,4.289,Public
2917,-1.078,5.852,Public
2917,-1.498,4.098,Public
2917,-1.568,1.624,Public
2917,0.982,3.489,Public
2917,0.072,11.744,Public
2917,-0.238,0.609,Public
2917,-1.578,18.137,Public
2917,-1.928,-1.732,Public
2917,0.962,14.873,Public
2917,-0.768,6.258,Public
2917,-0.838,-0.576,Public
2917,-1.608,4.627,Public
2917,-0.618,0.384,Public
2917,0.702,10.342,Public
2917,-0.888,0.239,Public
2917,-0.578,24.247,Public
2917,-1.178,10.428,Public
2917,-0.898,14.199,Public
2917,-0.518,17.695,Public
2917,-0.388,15.034,Public
2917,-1.338,14.447,Public
2917,-2.108,0.578,Public
2917,-1.368,5.163,Public
2917,1.732,0.426,Public
2917,-1.338,13.096,Public
2917,-0.468,18.929,Public
2917,-0.828,16.19,Public
2917,-1.488,6.245,Public
2917,-0.588,5.514,Public
2917,-2.468,0.936,Public
2917,-1.368,5.898,Public
2917,-1.818,2.191,Public
2917,-2.328,0.643,Public
2990,1.222,21.791,Catholic
2990,0.432,21.14,Catholic
2990,1.452,22.418,Catholic
2990,0.122,20.752,Catholic
2990,0.192,23.029,Catholic
2990,-0.458,13.969,Catholic
2990,1.122,24.993,Catholic
2990,-0.178,19.192,Catholic
2990,0.092,22.639,Catholic
2990,1.452,15.507,Catholic
2990,1.242,20.192,Catholic
2990,0.902,24.401,Catholic
2990,0.222,17.099,Catholic
2990,0.892,22.016,Catholic
2990,1.082,24.401,Catholic
2990,-0.598,15.119,Catholic
2990,1.422,13.823,Catholic
2990,0.802,21.02,Catholic
2990,1.512,16.93,Catholic
2990,1.022,20.249,Catholic
2990,0.852,21.345,Catholic
2990,-0.928,16.162,Catholic
2990,0.852,16.317,Catholic
2990,0.822,22.845,Catholic
2990,1.232,19.29,Catholic
2990,0.212,24.479,Catholic
2990,-0.428,11.616,Catholic
2990,1.212,18.008,Catholic
2990,1.112,19.12,Catholic
2990,0.142,19.689,Catholic
2990,1.262,23.002,Catholic
2990,0.642,18.86,Catholic
2990,-0.768,16.825,Catholic
2990,0.552,22.219,Catholic
2990,1.332,18.092,Catholic
2990,0.252,17.209,Catholic
2990,0.262,9.139,Catholic
2990,1.262,18.608,Catholic
2990,0.792,20.577,Catholic
2990,0.482,13.859,Catholic
2990,-0.058,20.682,Catholic
2990,1.512,17.246,Catholic
2990,1.512,9.574,Catholic
2990,-0.288,6.315,Catholic
2990,1.072,17.979,Catholic
2990,1.002,21.396,Catholic
2990,1.332,10.175,Catholic
2990,0.242,14.192,Catholic
2995,0.042,16.13,Public
2995,1.832,3.507,Public
2995,-0.298,13.641,Public
2995,-0.328,9.476,Public
2995,-0.438,13.207,Public
2995,0.482,16.358,Public
2995,0.032,24.107,Public
2995,-1.408,7.63,Public
2995,-1.688,17.47,Public
2995,0.532,7.089,Public
2995,-1.298,3.493,Public
2995,0.162,4.933,Public
2995,-0.938,7.756,Public
2995,-1.078,4.244,Public
2995,0.762,17.727,Public
2995,-0.268,3.066,Public
2995,1.112,22.835,Public
2995,-0.948,0.635,Public
2995,-0.758,8.297,Public
2995,-0.538,14.608,Public
2995,-0.708,7.128,Public
2995,0.312,15.14,Public
2995,-0.968,2.776,Public
2995,-1.688,12.825,Public
2995,-0.988,2.98,Public
2995,-0.038,19.253,Public
2995,-0.998,-0.535,Public
2995,0.012,21.935,Public
2995,-0.268,10.96,Public
2995,0.582,1.31,Public
2995,-0.288,0.431,Public
2995,-0.838,14.888,Public
2995,-1.678,9.699,Public
2995,0.162,-0.836,Public
2995,1.232,8.533,Public
2995,-1.338,0.495,Public
2995,0.982,8.144,Public
2995,-0.158,6.445,Public
2995,-1.618,19.705,Public
2995,-1.278,9.527,Public
2995,-1.638,-1.009,Public
2995,0.792,13.142,Public
2995,0.242,18.421,Public
